year,classifier_index,match_count,fire_count,matched,fired
1983,5,25,10,True,True
1983,33,2,0,True,False
1983,39,1,0,True,False
1983,40,1,0,True,False
1983,144,1,0,True,False
1983,172,1,0,True,False
1983,177,5,0,True,False
1983,227,1,0,True,False
1983,230,1,0,True,False
1983,231,1,0,True,False
1983,256,1,0,True,False
1983,271,25,10,True,True
1983,306,27,0,True,False
1983,328,3,0,True,False
1983,329,6,0,True,False
1983,382,1,0,True,False
1983,405,1,0,True,False
1983,417,2,0,True,False
1983,420,26,0,True,False
1983,421,1,0,True,False
1983,422,1,0,True,False
1983,431,2,2,True,True
1983,434,1,0,True,False
1983,437,4,0,True,False
1983,455,1,0,True,False
1983,456,1,0,True,False
1983,480,1,0,True,False
1983,483,2,0,True,False
1983,500,27,0,True,False
1983,504,2,0,True,False
1983,505,3,0,True,False
1983,508,22,0,True,False
1983,509,5,2,True,True
1983,518,27,0,True,False
1983,519,27,0,True,False
1983,524,21,0,True,False
1983,526,2,2,True,True
1983,553,5,5,True,True
1983,563,17,17,True,True
1983,564,1,0,True,False
1983,565,1,0,True,False
1983,566,1,0,True,False
1983,571,3,0,True,False
1983,572,1,0,True,False
1983,573,27,0,True,False
1983,581,1,1,True,True
1983,593,6,0,True,False
1983,594,1,1,True,True
1983,595,5,0,True,False
1983,637,4,0,True,False
1983,642,5,0,True,False
1983,657,3,3,True,True
1983,659,4,1,True,True
1983,662,4,0,True,False
1983,674,5,0,True,False
1983,676,2,1,True,True
1983,682,2,0,True,False
1983,684,1,0,True,False
1983,697,27,0,True,False
1983,703,5,0,True,False
1983,704,4,0,True,False
1983,708,1,0,True,False
1983,709,1,0,True,False
1983,713,2,0,True,False
1983,714,1,0,True,False
1983,717,3,0,True,False
1983,718,5,5,True,True
1983,721,1,0,True,False
1983,727,5,0,True,False
1983,735,1,0,True,False
1983,743,2,2,True,True
1983,746,8,4,True,True
1983,752,3,3,True,True
1983,755,1,0,True,False
1983,759,1,1,True,True
1983,767,1,1,True,True
1983,768,2,2,True,True
1983,771,4,2,True,True
1983,785,5,4,True,True
1983,786,5,5,True,True
1983,787,14,0,True,False
1983,791,5,5,True,True
1983,792,4,4,True,True
1983,793,6,0,True,False
1983,794,27,0,True,False
1983,795,3,0,True,False
1983,796,7,3,True,True
1983,797,10,5,True,True
1984,5,27,12,True,True
1984,26,2,0,True,False
1984,33,3,1,True,True
1984,40,1,0,True,False
1984,144,1,0,True,False
1984,172,3,0,True,False
1984,177,5,0,True,False
1984,227,1,0,True,False
1984,256,1,0,True,False
1984,271,27,12,True,True
1984,306,28,0,True,False
1984,316,1,0,True,False
1984,328,3,0,True,False
1984,329,6,2,True,True
1984,380,3,0,True,False
1984,381,1,0,True,False
1984,405,1,0,True,False
1984,417,2,0,True,False
1984,420,27,0,True,False
1984,431,2,2,True,True
1984,434,1,0,True,False
1984,437,5,0,True,False
1984,455,1,0,True,False
1984,456,1,0,True,False
1984,480,2,0,True,False
1984,483,1,0,True,False
1984,500,28,0,True,False
1984,504,2,0,True,False
1984,505,2,0,True,False
1984,508,25,0,True,False
1984,509,5,2,True,True
1984,518,28,0,True,False
1984,519,28,0,True,False
1984,524,24,0,True,False
1984,526,2,2,True,True
1984,553,5,5,True,True
1984,563,16,16,True,True
1984,565,1,0,True,False
1984,566,1,0,True,False
1984,571,5,0,True,False
1984,572,1,0,True,False
1984,573,28,0,True,False
1984,578,1,0,True,False
1984,581,1,1,True,True
1984,593,6,0,True,False
1984,594,1,1,True,True
1984,595,5,0,True,False
1984,637,4,0,True,False
1984,642,5,0,True,False
1984,657,5,5,True,True
1984,659,4,2,True,True
1984,661,1,0,True,False
1984,662,4,0,True,False
1984,674,4,0,True,False
1984,676,2,1,True,True
1984,682,2,0,True,False
1984,684,1,0,True,False
1984,697,28,0,True,False
1984,703,6,1,True,True
1984,704,4,0,True,False
1984,708,1,0,True,False
1984,709,1,0,True,False
1984,713,2,0,True,False
1984,714,3,1,True,True
1984,717,3,0,True,False
1984,718,5,5,True,True
1984,721,1,0,True,False
1984,727,5,0,True,False
1984,735,1,0,True,False
1984,743,3,3,True,True
1984,746,8,1,True,True
1984,752,3,3,True,True
1984,759,1,1,True,True
1984,767,1,1,True,True
1984,768,3,2,True,True
1984,771,3,0,True,False
