year,classifier_index,match_count,fire_count,matched,fired
1983,2,1,0,True,False
1983,3,1,0,True,False
1983,4,1,0,True,False
1983,8,1,0,True,False
1983,18,1,0,True,False
1983,28,1,1,True,True
1983,29,1,0,True,False
1983,31,1,0,True,False
1983,82,2,1,True,True
1983,132,1,1,True,True
1983,133,1,1,True,True
1983,175,1,0,True,False
1983,182,4,2,True,True
1983,187,1,0,True,False
1983,191,5,1,True,True
1983,192,4,3,True,True
1983,197,5,0,True,False
1983,198,1,0,True,False
1983,227,4,1,True,True
1983,259,3,0,True,False
1983,260,3,0,True,False
1983,278,3,0,True,False
1983,279,2,0,True,False
1983,287,20,0,True,False
1983,291,1,0,True,False
1983,311,1,0,True,False
1983,312,2,2,True,True
1983,345,3,0,True,False
1983,347,17,16,True,True
1983,358,2,1,True,True
1983,372,1,0,True,False
1983,394,1,0,True,False
1983,405,6,0,True,False
1983,406,3,0,True,False
1983,411,22,6,True,True
1983,418,1,1,True,True
1983,443,1,0,True,False
1983,488,1,0,True,False
1983,502,4,2,True,True
1983,509,22,3,True,True
1983,515,1,0,True,False
1983,554,1,0,True,False
1983,594,18,17,True,True
1983,611,26,0,True,False
1983,714,1,0,True,False
1983,730,5,0,True,False
1983,734,12,0,True,False
1983,753,2,0,True,False
1983,757,13,0,True,False
1983,775,3,3,True,True
1983,776,5,3,True,True
1983,780,20,19,True,True
1983,781,27,0,True,False
1983,789,1,0,True,False
1983,792,2,1,True,True
1983,793,2,1,True,True
1983,795,2,2,True,True
1984,25,1,1,True,True
1984,49,2,2,True,True
1984,78,1,1,True,True
1984,82,2,1,True,True
1984,103,1,0,True,False
1984,104,3,2,True,True
1984,121,5,1,True,True
1984,132,1,1,True,True
1984,158,4,0,True,False
1984,182,5,0,True,False
1984,187,4,2,True,True
1984,191,2,0,True,False
1984,192,5,0,True,False
1984,197,5,0,True,False
1984,198,4,0,True,False
1984,220,1,0,True,False
1984,224,1,1,True,True
1984,227,5,1,True,True
1984,251,1,1,True,True
1984,259,5,0,True,False
1984,260,5,0,True,False
1984,265,5,0,True,False
1984,275,2,0,True,False
1984,276,3,2,True,True
1984,287,20,0,True,False
1984,290,1,0,True,False
1984,291,2,0,True,False
1984,312,1,0,True,False
1984,321,4,0,True,False
1984,331,1,0,True,False
1984,334,2,1,True,True
1984,347,19,18,True,True
1984,369,5,1,True,True
1984,372,1,0,True,False
1984,394,1,0,True,False
1984,411,24,8,True,True
1984,443,2,2,True,True
1984,488,4,1,True,True
1984,495,5,0,True,False
1984,502,4,0,True,False
1984,509,20,1,True,True
1984,515,1,0,True,False
1984,529,5,0,True,False
1984,533,3,0,True,False
1984,550,3,2,True,True
1984,554,1,0,True,False
1984,563,3,1,True,True
1984,579,2,0,True,False
1984,594,20,19,True,True
1984,600,2,0,True,False
1984,611,25,0,True,False
1984,633,3,0,True,False
1984,637,5,0,True,False
1984,643,6,0,True,False
1984,644,4,0,True,False
1984,657,1,0,True,False
1984,658,3,2,True,True
1984,662,3,0,True,False
1984,663,3,0,True,False
1984,714,1,0,True,False
1984,726,1,0,True,False
1984,730,8,0,True,False
1984,731,6,0,True,False
1984,734,14,0,True,False
1984,735,4,3,True,True
1984,738,3,2,True,True
1984,740,2,2,True,True
1984,747,1,0,True,False
1984,753,2,0,True,False
1984,757,16,0,True,False
1984,772,1,0,True,False
1984,780,21,20,True,True
1984,781,28,0,True,False
1984,789,2,2,True,True
1984,792,2,1,True,True
1984,793,2,1,True,True
1984,795,1,1,True,True
1984,798,4,2,True,True
1984,799,3,2,True,True
1985,5,1,0,True,False
1985,6,1,1,True,True
1985,29,4,0,True,False
1985,42,3,1,True,True
1985,49,1,1,True,True
1985,59,1,0,True,False
1985,82,1,1,True,True
1985,84,1,0,True,False
1985,101,1,0,True,False
1985,121,1,0,True,False
1985,126,1,0,True,False
1985,158,1,0,True,False
1985,182,3,0,True,False
1985,187,5,3,True,True
1985,191,2,0,True,False
