year,classifier_index,match_count,fire_count,matched,fired
1983,0,3,0,True,False
1983,9,27,0,True,False
1983,16,2,0,True,False
1983,17,1,0,True,False
1983,18,2,0,True,False
1983,24,2,0,True,False
1983,46,6,2,True,True
1983,49,3,0,True,False
1983,50,3,0,True,False
1983,64,3,0,True,False
1983,87,27,0,True,False
1983,98,2,0,True,False
1983,103,24,0,True,False
1983,109,21,20,True,True
1983,144,2,0,True,False
1983,162,2,1,True,True
1983,178,2,0,True,False
1983,218,3,0,True,False
1983,249,5,1,True,True
1983,256,27,0,True,False
1983,279,4,0,True,False
1983,309,4,0,True,False
1983,332,27,0,True,False
1983,360,4,4,True,True
1983,376,4,3,True,True
1983,420,22,21,True,True
1983,445,5,0,True,False
1983,446,4,0,True,False
1983,458,3,1,True,True
1983,476,3,0,True,False
1983,503,5,0,True,False
1983,504,5,0,True,False
1983,589,23,22,True,True
1983,594,28,0,True,False
1983,612,28,0,True,False
1983,614,27,5,True,True
1983,630,5,3,True,True
1983,659,3,0,True,False
1983,660,3,0,True,False
1983,668,27,0,True,False
1983,686,28,0,True,False
1983,687,4,0,True,False
1983,688,3,0,True,False
1983,691,28,0,True,False
1983,693,3,0,True,False
1983,694,1,0,True,False
1983,714,23,0,True,False
1983,718,6,0,True,False
1983,721,3,3,True,True
1983,726,26,4,True,True
1983,727,26,4,True,True
1983,737,6,0,True,False
1983,749,21,20,True,True
1983,750,1,0,True,False
1983,751,13,0,True,False
1983,752,2,0,True,False
1983,753,27,1,True,True
1983,777,23,0,True,False
1983,779,6,0,True,False
1983,792,2,2,True,True
1983,795,4,4,True,True
1984,0,2,0,True,False
1984,9,28,0,True,False
1984,10,1,1,True,True
1984,17,1,0,True,False
1984,18,4,0,True,False
1984,24,3,0,True,False
1984,46,6,4,True,True
1984,49,4,0,True,False
1984,50,4,0,True,False
1984,64,3,0,True,False
1984,87,28,0,True,False
1984,98,2,0,True,False
1984,103,25,0,True,False
1984,109,25,24,True,True
1984,144,2,0,True,False
1984,162,2,1,True,True
1984,178,2,0,True,False
1984,249,4,1,True,True
1984,256,28,0,True,False
1984,279,4,0,True,False
1984,332,29,0,True,False
1984,360,2,2,True,True
1984,376,4,3,True,True
1984,420,29,28,True,True
1984,445,5,0,True,False
1984,446,4,0,True,False
1984,458,3,1,True,True
1984,476,2,0,True,False
1984,503,4,0,True,False
1984,504,4,0,True,False
1984,589,29,28,True,True
1984,594,29,0,True,False
1984,612,29,0,True,False
1984,614,28,1,True,True
1984,630,5,3,True,True
1984,659,1,0,True,False
1984,668,28,0,True,False
1984,686,29,0,True,False
1984,687,4,0,True,False
1984,688,4,0,True,False
1984,691,29,0,True,False
1984,693,3,0,True,False
1984,694,1,0,True,False
1984,714,26,0,True,False
1984,718,7,0,True,False
1984,721,2,2,True,True
1984,726,27,1,True,True
1984,727,27,0,True,False
1984,737,6,0,True,False
1984,749,26,25,True,True
1984,750,1,0,True,False
1984,751,15,0,True,False
1984,752,2,0,True,False
1984,753,28,0,True,False
1984,777,24,0,True,False
1984,779,7,0,True,False
1984,792,1,1,True,True
1984,795,5,5,True,True
1985,0,1,0,True,False
1985,2,1,0,True,False
1985,3,2,1,True,True
1985,4,1,0,True,False
1985,6,3,0,True,False
1985,7,3,0,True,False
1985,9,27,0,True,False
1985,14,2,0,True,False
1985,30,1,1,True,True
1985,64,2,0,True,False
1985,78,3,3,True,True
1985,81,1,0,True,False
1985,87,27,0,True,False
1985,102,3,0,True,False
1985,103,23,0,True,False
1985,109,14,14,True,True
1985,131,2,0,True,False
1985,134,1,0,True,False
1985,144,1,0,True,False
1985,146,1,0,True,False
1985,147,1,0,True,False
1985,171,4,0,True,False
1985,188,1,0,True,False
1985,189,1,0,True,False
1985,205,1,0,True,False
1985,206,1,0,True,False
1985,256,27,0,True,False
1985,262,3,0,True,False
1985,263,1,0,True,False
1985,264,1,0,True,False
1985,268,1,0,True,False
1985,279,2,0,True,False
1985,291,1,0,True,False
1985,297,3,0,True,False
1985,309,1,0,True,False
1985,315,1,0,True,False
1985,332,27,0,True,False
1985,338,5,0,True,False
1985,353,2,0,True,False
1985,363,3,0,True,False
1985,376,3,2,True,True
1985,381,1,0,True,False
1985,393,1,1,True,True
1985,394,1,1,True,True
1985,395,1,1,True,True
1985,411,4,0,True,False
1985,412,1,0,True,False
1985,420,18,18,True,True
1985,462,4,4,True,True
1985,468,3,0,True,False
1985,471,1,0,True,False
1985,472,4,0,True,False
1985,476,3,0,True,False
1985,488,1,0,True,False
1985,489,2,0,True,False
1985,497,4,0,True,False
1985,505,1,0,True,False
1985,512,5,0,True,False
1985,513,6,1,True,True
1985,519,1,1,True,True
1985,535,5,0,True,False
1985,538,2,0,True,False
1985,539,1,0,True,False
1985,549,4,0,True,False
1985,578,4,0,True,False
1985,580,4,0,True,False
1985,584,5,0,True,False
1985,589,18,18,True,True
1985,594,28,0,True,False
1985,612,28,0,True,False
1985,614,27,8,True,True
1985,616,1,0,True,False
1985,617,2,0,True,False
1985,621,3,0,True,False
1985,630,3,2,True,True
1985,639,4,0,True,False
1985,640,3,0,True,False
1985,646,3,0,True,False
1985,649,1,0,True,False
1985,661,2,0,True,False
1985,662,3,0,True,False
1985,667,2,0,True,False
1985,668,27,0,True,False
1985,671,1,0,True,False
1985,675,4,0,True,False
1985,676,4,0,True,False
1985,677,4,0,True,False
1985,680,2,1,True,True
1985,681,2,0,True,False
1985,686,28,1,True,True
1985,691,28,0,True,False
1985,693,2,0,True,False
1985,694,1,0,True,False
1985,695,2,0,True,False
1985,697,1,0,True,False
1985,698,2,2,True,True
1985,699,2,2,True,True
1985,702,4,3,True,True
1985,703,5,0,True,False
1985,711,3,0,True,False
1985,714,24,0,True,False
1985,718,5,0,True,False
1985,721,3,2,True,True
1985,726,25,6,True,True
1985,727,27,8,True,True
1985,732,3,0,True,False
1985,736,2,0,True,False
1985,738,3,3,True,True
1985,740,1,1,True,True
1985,742,5,0,True,False
1985,749,15,15,True,True
1985,751,11,0,True,False
1985,752,2,0,True,False
1985,753,26,0,True,False
1985,766,1,1,True,True
1985,767,3,3,True,True
1985,768,1,1,True,True
1985,775,5,1,True,True
1985,777,22,0,True,False
1985,779,5,0,True,False
1985,786,5,0,True,False
1985,791,4,4,True,True
1985,792,3,2,True,True
1985,793,1,0,True,False
1985,794,5,5,True,True
1985,795,5,5,True,True
1985,798,3,1,True,True
1985,799,5,1,True,True
1986,0,2,0,True,False
1986,9,29,0,True,False
1986,10,1,1,True,True
1986,16,1,0,True,False
1986,17,2,0,True,False
1986,18,1,0,True,False
1986,28,1,1,True,True
1986,33,1,0,True,False
1986,34,1,0,True,False
1986,46,5,3,True,True
1986,64,2,0,True,False
1986,71,1,0,True,False
1986,72,1,0,True,False
1986,78,1,0,True,False
1986,87,30,0,True,False
1986,98,2,0,True,False
1986,103,25,0,True,False
1986,109,18,17,True,True
1986,131,2,0,True,False
1986,144,2,0,True,False
1986,162,2,1,True,True
1986,178,3,0,True,False
1986,204,1,0,True,False
1986,249,1,1,True,True
1986,256,29,0,True,False
1986,279,3,0,True,False
1986,309,1,0,True,False
1986,315,1,0,True,False
1986,332,30,0,True,False
1986,360,2,1,True,True
1986,376,3,2,True,True
1986,411,3,0,True,False
1986,420,20,19,True,True
1986,445,5,0,True,False
1986,458,2,1,True,True
1986,462,4,4,True,True
1986,468,4,0,True,False
1986,476,2,0,True,False
1986,503,1,1,True,True
1986,549,4,0,True,False
1986,575,1,1,True,True
1986,578,4,0,True,False
1986,584,4,0,True,False
1986,589,20,19,True,True
1986,594,30,0,True,False
1986,606,2,0,True,False
1986,612,30,0,True,False
1986,614,29,7,True,True
1986,630,3,2,True,True
1986,646,2,2,True,True
1986,668,29,0,True,False
1986,682,4,0,True,False
1986,686,30,0,True,False
1986,687,3,0,True,False
1986,688,2,0,True,False
1986,691,30,0,True,False
1986,693,2,0,True,False
1986,694,1,0,True,False
1986,697,2,1,True,True
1986,714,26,0,True,False
1986,718,5,0,True,False
1986,721,2,2,True,True
1986,722,1,1,True,True
1986,726,28,6,True,True
1986,727,28,6,True,True
1986,731,1,0,True,False
1986,737,1,0,True,False
1986,749,22,21,True,True
1986,750,1,0,True,False
1986,751,8,0,True,False
1986,752,2,0,True,False
1986,753,29,1,True,True
1986,777,24,0,True,False
1986,779,5,0,True,False
1986,791,1,0,True,False
1986,792,1,1,True,True
1986,794,2,2,True,True
1986,795,3,3,True,True
1988,0,5,0,True,False
1988,9,26,0,True,False
1988,24,3,1,True,True
1988,49,2,0,True,False
1988,64,6,0,True,False
1988,87,26,0,True,False
1988,98,2,0,True,False
1988,103,22,0,True,False
1988,109,22,20,True,True
1988,144,2,0,True,False
1988,178,3,0,True,False
1988,256,26,0,True,False
1988,279,3,0,True,False
1988,309,1,0,True,False
1988,332,26,0,True,False
1988,376,5,5,True,True
1988,420,24,22,True,True
1988,445,2,2,True,True
1988,458,1,0,True,False
1988,476,2,0,True,False
1988,589,23,21,True,True
1988,594,27,0,True,False
1988,612,27,0,True,False
1988,614,26,5,True,True
1988,630,5,5,True,True
1988,668,26,0,True,False
1988,686,27,0,True,False
1988,687,5,1,True,True
1988,688,4,4,True,True
1988,691,27,0,True,False
1988,693,2,0,True,False
1988,714,23,0,True,False
1988,718,11,0,True,False
1988,721,1,1,True,True
1988,726,25,4,True,True
1988,727,24,3,True,True
1988,740,1,0,True,False
1988,749,21,19,True,True
1988,750,2,0,True,False
1988,751,13,0,True,False
1988,752,2,0,True,False
1988,753,24,0,True,False
1988,777,23,0,True,False
1988,779,11,0,True,False
1988,792,1,1,True,True
1988,795,5,5,True,True
1989,0,5,0,True,False
1989,9,25,0,True,False
1989,24,3,0,True,False
1989,49,1,0,True,False
1989,64,6,0,True,False
1989,87,25,0,True,False
1989,98,2,0,True,False
1989,103,21,0,True,False
1989,109,22,19,True,True
1989,144,2,0,True,False
1989,178,3,0,True,False
1989,256,25,0,True,False
1989,279,3,0,True,False
1989,332,25,0,True,False
1989,376,6,6,True,True
1989,420,24,21,True,True
1989,445,2,2,True,True
1989,458,2,0,True,False
1989,476,2,0,True,False
1989,589,23,20,True,True
1989,594,26,0,True,False
1989,612,26,0,True,False
1989,614,25,5,True,True
