year,classifier_index,match_count,fire_count,matched,fired
1983,0,10,0,True,False
1983,5,1,0,True,False
1983,8,2,0,True,False
1983,9,1,0,True,False
1983,10,1,0,True,False
1983,11,1,0,True,False
1983,12,1,0,True,False
1983,13,1,0,True,False
1983,25,1,0,True,False
1983,26,1,0,True,False
1983,67,1,0,True,False
1983,88,1,0,True,False
1983,89,1,0,True,False
1983,123,13,13,True,True
1983,125,1,0,True,False
1983,185,1,0,True,False
1983,254,4,0,True,False
1983,273,1,0,True,False
1983,294,2,0,True,False
1983,310,1,0,True,False
1983,330,4,0,True,False
1983,340,20,2,True,True
1983,342,1,0,True,False
1983,343,1,0,True,False
1983,344,3,1,True,True
1983,358,1,0,True,False
1983,359,2,0,True,False
1983,366,1,0,True,False
1983,373,1,0,True,False
1983,374,4,4,True,True
1983,380,3,2,True,True
1983,400,1,0,True,False
1983,411,13,0,True,False
1983,412,4,0,True,False
1983,413,3,0,True,False
1983,421,1,0,True,False
1983,423,11,0,True,False
1983,427,1,0,True,False
1983,428,1,0,True,False
1983,435,1,0,True,False
1983,436,1,0,True,False
1983,441,1,0,True,False
1983,456,3,2,True,True
1983,464,6,1,True,True
1983,465,1,0,True,False
1983,466,2,0,True,False
1983,486,4,0,True,False
1983,491,4,0,True,False
1983,495,4,0,True,False
1983,498,1,0,True,False
1983,499,3,0,True,False
1983,504,21,0,True,False
1983,509,5,0,True,False
1983,515,2,0,True,False
1983,535,3,0,True,False
1983,544,5,0,True,False
1983,545,5,0,True,False
1983,547,28,0,True,False
1983,550,19,19,True,True
1983,553,1,0,True,False
1983,559,3,0,True,False
1983,560,2,0,True,False
1983,565,2,0,True,False
1983,566,4,1,True,True
1983,569,2,0,True,False
1983,573,22,2,True,True
1983,585,3,2,True,True
1983,586,3,2,True,True
1983,593,4,0,True,False
1983,600,1,0,True,False
1983,604,28,0,True,False
1983,611,4,1,True,True
1983,612,27,0,True,False
1983,616,4,0,True,False
1983,619,28,0,True,False
1983,628,5,0,True,False
1983,629,6,0,True,False
1983,630,7,0,True,False
1983,632,21,0,True,False
1983,634,4,2,True,True
1983,637,7,0,True,False
1983,649,5,0,True,False
1983,657,21,0,True,False
1983,658,2,0,True,False
1983,662,6,1,True,True
1983,663,1,0,True,False
1983,665,2,0,True,False
1983,668,11,11,True,True
1983,673,23,23,True,True
1983,674,5,0,True,False
1983,675,1,0,True,False
1983,678,4,4,True,True
1983,682,27,0,True,False
1983,687,2,1,True,True
1983,689,2,2,True,True
1983,694,8,0,True,False
1983,695,5,0,True,False
1983,699,28,0,True,False
1983,701,4,0,True,False
1983,706,2,1,True,True
1983,713,1,0,True,False
1983,714,4,1,True,True
1983,715,3,1,True,True
1983,716,8,0,True,False
1983,717,1,0,True,False
1983,718,22,0,True,False
1983,724,2,0,True,False
1983,725,12,7,True,True
1983,726,9,3,True,True
1983,728,7,0,True,False
1983,729,4,1,True,True
1983,733,1,0,True,False
1983,735,11,1,True,True
1983,736,10,0,True,False
1983,742,4,2,True,True
1983,744,3,3,True,True
1983,750,7,1,True,True
1983,751,4,1,True,True
1983,752,20,0,True,False
1983,754,3,0,True,False
1983,757,28,0,True,False
1983,761,25,2,True,True
1983,762,1,0,True,False
1983,769,27,0,True,False
1983,771,3,1,True,True
1983,772,1,0,True,False
1983,773,6,1,True,True
1983,775,3,0,True,False
1983,776,4,0,True,False
1983,780,11,0,True,False
1983,783,5,0,True,False
1983,784,4,0,True,False
1983,785,9,3,True,True
1983,786,13,7,True,True
1983,791,3,2,True,True
1983,792,2,2,True,True
1983,796,26,3,True,True
1983,797,4,1,True,True
1983,798,4,0,True,False
1983,799,1,1,True,True
1984,0,9,0,True,False
1984,8,2,0,True,False
1984,11,1,0,True,False
1984,17,1,1,True,True
1984,123,16,16,True,True
1984,254,2,0,True,False
1984,273,1,0,True,False
1984,294,2,0,True,False
1984,298,1,0,True,False
1984,310,1,0,True,False
1984,330,5,0,True,False
1984,340,23,0,True,False
1984,343,1,0,True,False
1984,344,2,1,True,True
1984,358,5,0,True,False
1984,359,1,0,True,False
1984,373,1,0,True,False
1984,374,4,4,True,True
1984,380,3,2,True,True
1984,400,1,0,True,False
1984,409,1,0,True,False
1984,411,17,0,True,False
1984,421,1,0,True,False
1984,423,13,0,True,False
1984,441,4,0,True,False
1984,456,3,2,True,True
1984,464,6,1,True,True
1984,466,2,0,True,False
1984,486,4,0,True,False
1984,491,4,0,True,False
1984,495,4,0,True,False
1984,499,1,0,True,False
1984,504,26,0,True,False
1984,509,6,0,True,False
1984,515,2,0,True,False
1984,535,3,0,True,False
1984,544,4,0,True,False
1984,545,5,0,True,False
1984,547,29,0,True,False
1984,550,27,27,True,True
1984,553,1,0,True,False
1984,559,3,0,True,False
1984,560,2,0,True,False
1984,565,1,0,True,False
1984,566,3,1,True,True
1984,569,1,0,True,False
1984,573,25,1,True,True
1984,585,4,2,True,True
1984,586,4,2,True,True
1984,593,4,0,True,False
1984,600,1,0,True,False
1984,601,1,0,True,False
1984,604,29,0,True,False
1984,611,4,1,True,True
1984,612,27,0,True,False
1984,616,5,0,True,False
1984,619,29,0,True,False
1984,628,5,0,True,False
1984,629,5,0,True,False
1984,630,8,0,True,False
1984,632,21,0,True,False
1984,634,4,2,True,True
1984,637,8,0,True,False
1984,649,6,0,True,False
1984,657,24,0,True,False
1984,658,3,0,True,False
1984,662,6,1,True,True
1984,663,1,0,True,False
1984,665,1,0,True,False
1984,668,12,12,True,True
1984,673,23,23,True,True
1984,674,6,0,True,False
1984,675,1,0,True,False
1984,678,4,4,True,True
1984,682,28,0,True,False
1984,687,1,0,True,False
1984,689,3,2,True,True
1984,694,9,0,True,False
1984,695,5,0,True,False
1984,699,29,0,True,False
1984,701,4,0,True,False
1984,706,3,1,True,True
1984,707,3,1,True,True
1984,714,4,1,True,True
1984,715,3,1,True,True
1984,716,8,0,True,False
1984,717,1,0,True,False
1984,718,25,0,True,False
1984,724,1,0,True,False
1984,725,11,5,True,True
1984,726,10,3,True,True
1984,728,8,0,True,False
1984,729,4,2,True,True
1984,733,1,0,True,False
1984,735,12,1,True,True
1984,736,12,0,True,False
1984,742,4,2,True,True
1984,744,3,3,True,True
1984,750,6,1,True,True
1984,751,4,1,True,True
1984,752,24,0,True,False
1984,754,3,0,True,False
1984,757,29,0,True,False
1984,761,28,1,True,True
1984,762,1,0,True,False
1984,769,28,0,True,False
1984,771,3,1,True,True
1984,772,1,0,True,False
1984,773,6,1,True,True
1984,775,3,0,True,False
