year,classifier_index,match_count,fire_count,matched,fired
1983,9,3,0,True,False
1983,10,1,0,True,False
1983,14,1,0,True,False
1983,25,3,0,True,False
1983,32,1,0,True,False
1983,36,1,0,True,False
1983,53,1,0,True,False
1983,66,1,1,True,True
1983,67,1,0,True,False
1983,81,3,2,True,True
1983,82,2,0,True,False
1983,99,2,0,True,False
1983,104,1,0,True,False
1983,116,4,0,True,False
1983,145,1,0,True,False
1983,151,1,0,True,False
1983,152,1,0,True,False
1983,173,2,0,True,False
1983,183,3,0,True,False
1983,190,2,0,True,False
1983,199,1,0,True,False
1983,228,1,0,True,False
1983,236,19,6,True,True
1983,239,1,0,True,False
1983,240,1,0,True,False
1983,242,1,0,True,False
1983,243,1,0,True,False
1983,261,1,0,True,False
1983,262,1,0,True,False
1983,283,4,0,True,False
1983,289,4,0,True,False
1983,290,4,0,True,False
1983,307,4,0,True,False
1983,316,4,1,True,True
1983,323,1,1,True,True
1983,338,3,0,True,False
1983,339,2,0,True,False
1983,340,3,0,True,False
1983,342,3,0,True,False
1983,353,23,0,True,False
1983,362,6,0,True,False
1983,374,2,0,True,False
1983,375,2,0,True,False
1983,377,4,1,True,True
1983,388,11,0,True,False
1983,414,3,1,True,True
1983,419,2,1,True,True
1983,420,2,1,True,True
1983,434,21,0,True,False
1983,435,21,0,True,False
1983,456,4,0,True,False
1983,463,3,0,True,False
1983,468,21,10,True,True
1983,469,15,10,True,True
1983,481,1,0,True,False
1983,482,1,0,True,False
1983,502,2,0,True,False
1983,505,4,1,True,True
1983,512,5,0,True,False
1983,525,2,0,True,False
1983,534,1,0,True,False
1983,536,2,0,True,False
1983,537,6,0,True,False
1983,538,27,0,True,False
1983,540,28,0,True,False
1983,541,6,6,True,True
1983,542,2,0,True,False
1983,543,2,0,True,False
1983,556,12,0,True,False
1983,560,4,0,True,False
1983,572,1,1,True,True
1983,584,4,0,True,False
1983,585,20,2,True,True
1983,586,11,0,True,False
1983,591,5,1,True,True
1983,592,21,0,True,False
1983,606,1,1,True,True
1983,609,5,0,True,False
1983,611,2,2,True,True
1983,618,13,1,True,True
1983,619,2,0,True,False
1983,627,4,0,True,False
1983,628,28,4,True,True
1983,629,1,0,True,False
1983,633,2,0,True,False
1983,634,2,0,True,False
1983,638,1,0,True,False
1983,639,6,0,True,False
1983,641,3,0,True,False
1983,644,28,4,True,True
1983,666,3,2,True,True
1983,668,22,0,True,False
1983,672,2,0,True,False
1983,675,1,0,True,False
1983,687,5,0,True,False
1983,688,5,0,True,False
1983,696,2,0,True,False
1983,704,1,1,True,True
1983,708,3,0,True,False
1983,709,25,4,True,True
1983,712,7,0,True,False
1983,718,6,1,True,True
1983,719,6,1,True,True
1983,727,25,0,True,False
1983,728,28,0,True,False
1983,729,28,0,True,False
1983,730,17,0,True,False
1983,731,14,0,True,False
1983,732,2,0,True,False
1983,733,3,0,True,False
1983,741,22,4,True,True
1983,742,1,0,True,False
1983,743,5,0,True,False
1983,753,3,1,True,True
1983,755,1,1,True,True
1983,761,23,0,True,False
1983,764,4,0,True,False
1983,766,28,0,True,False
1983,784,2,0,True,False
1983,786,25,4,True,True
1983,794,2,1,True,True
1983,795,21,7,True,True
1984,10,1,0,True,False
1984,14,1,0,True,False
1984,15,1,0,True,False
1984,16,1,0,True,False
1984,17,1,0,True,False
1984,20,1,0,True,False
1984,36,3,0,True,False
1984,53,1,0,True,False
1984,60,1,0,True,False
1984,87,1,0,True,False
1984,99,1,0,True,False
1984,110,1,0,True,False
1984,151,1,0,True,False
1984,152,2,0,True,False
1984,173,3,0,True,False
1984,183,2,0,True,False
1984,199,1,1,True,True
1984,236,24,7,True,True
1984,242,1,0,True,False
1984,243,1,0,True,False
1984,256,1,0,True,False
1984,261,1,0,True,False
1984,269,1,0,True,False
1984,272,1,0,True,False
1984,282,1,1,True,True
1984,283,5,1,True,True
1984,289,4,0,True,False
1984,290,4,0,True,False
1984,307,4,0,True,False
1984,316,5,1,True,True
1984,323,2,1,True,True
1984,338,2,0,True,False
1984,339,2,0,True,False
1984,340,2,0,True,False
1984,341,1,0,True,False
1984,342,3,0,True,False
1984,349,2,1,True,True
1984,350,2,1,True,True
1984,353,28,0,True,False
1984,362,6,0,True,False
1984,374,1,0,True,False
1984,375,3,0,True,False
1984,377,5,1,True,True
1984,388,12,0,True,False
1984,410,1,0,True,False
1984,411,1,0,True,False
1984,414,3,0,True,False
1984,423,5,0,True,False
1984,434,24,1,True,True
1984,435,24,1,True,True
1984,456,5,0,True,False
1984,463,2,0,True,False
1984,468,19,7,True,True
1984,469,14,10,True,True
1984,482,1,0,True,False
1984,487,1,0,True,False
1984,499,5,1,True,True
1984,502,3,2,True,True
1984,505,3,0,True,False
1984,512,5,1,True,True
1984,525,2,0,True,False
1984,528,1,0,True,False
1984,531,1,0,True,False
1984,536,2,0,True,False
1984,537,6,0,True,False
1984,538,28,0,True,False
1984,540,29,0,True,False
1984,541,5,4,True,True
1984,542,3,0,True,False
1984,543,2,0,True,False
1984,556,12,0,True,False
1984,560,4,0,True,False
1984,572,4,2,True,True
1984,584,4,0,True,False
1984,585,22,2,True,True
1984,586,12,0,True,False
1984,591,6,2,True,True
1984,592,25,0,True,False
1984,606,1,1,True,True
1984,609,5,0,True,False
1984,611,2,1,True,True
1984,618,19,3,True,True
1984,619,3,0,True,False
1984,625,1,1,True,True
1984,627,5,0,True,False
1984,628,29,5,True,True
1984,633,3,0,True,False
1984,634,1,0,True,False
1984,638,1,0,True,False
1984,639,6,2,True,True
1984,644,29,5,True,True
1984,658,1,1,True,True
1984,659,1,1,True,True
1984,668,26,0,True,False
1984,675,3,2,True,True
1984,687,5,2,True,True
1984,688,5,1,True,True
1984,704,1,1,True,True
1984,708,2,0,True,False
1984,709,25,4,True,True
1984,712,10,0,True,False
1984,718,7,0,True,False
1984,719,7,0,True,False
1984,727,26,0,True,False
1984,728,29,0,True,False
1984,729,29,0,True,False
1984,730,20,0,True,False
1984,731,15,0,True,False
1984,732,3,0,True,False
1984,733,4,0,True,False
1984,741,24,5,True,True
1984,742,6,0,True,False
1984,753,5,0,True,False
1984,755,1,1,True,True
1984,761,23,0,True,False
1984,764,5,0,True,False
1984,766,29,0,True,False
1984,781,6,1,True,True
1984,782,6,2,True,True
1984,786,25,4,True,True
1984,795,24,8,True,True
1985,2,1,0,True,False
1985,9,1,0,True,False
1985,10,1,0,True,False
1985,32,1,0,True,False
1985,36,3,0,True,False
1985,48,1,1,True,True
1985,53,1,0,True,False
1985,81,2,1,True,True
1985,82,1,0,True,False
1985,99,4,0,True,False
1985,104,1,0,True,False
1985,145,1,0,True,False
1985,151,1,0,True,False
1985,173,3,0,True,False
1985,183,1,0,True,False
1985,190,1,1,True,True
1985,228,1,0,True,False
1985,236,14,1,True,True
1985,239,1,0,True,False
1985,240,1,0,True,False
1985,261,1,0,True,False
1985,262,1,0,True,False
1985,264,1,0,True,False
1985,283,4,0,True,False
1985,289,3,0,True,False
1985,290,3,0,True,False
1985,316,5,2,True,True
1985,348,2,0,True,False
1985,349,4,3,True,True
1985,350,4,3,True,True
1985,353,18,0,True,False
1985,362,2,0,True,False
1985,374,1,0,True,False
1985,375,3,0,True,False
1985,377,5,0,True,False
1985,388,11,0,True,False
1985,434,14,0,True,False
1985,435,14,0,True,False
1985,456,4,0,True,False
1985,468,18,6,True,True
1985,469,13,11,True,True
1985,481,1,0,True,False
1985,482,1,0,True,False
1985,499,6,1,True,True
1985,502,2,1,True,True
1985,505,1,0,True,False
1985,512,3,0,True,False
1985,525,1,0,True,False
1985,534,1,0,True,False
1985,536,2,0,True,False
1985,537,3,0,True,False
1985,538,23,0,True,False
1985,540,28,0,True,False
1985,541,5,5,True,True
1985,542,3,0,True,False
1985,543,2,0,True,False
1985,556,7,0,True,False
1985,584,3,0,True,False
1985,585,16,2,True,True
1985,586,11,0,True,False
1985,591,5,2,True,True
1985,592,14,0,True,False
1985,609,4,0,True,False
1985,611,1,0,True,False
1985,618,11,0,True,False
1985,619,1,0,True,False
1985,627,4,0,True,False
1985,628,28,7,True,True
1985,634,2,0,True,False
1985,641,4,0,True,False
1985,644,28,7,True,True
1985,666,3,2,True,True
1985,668,15,0,True,False
1985,672,2,1,True,True
1985,675,3,1,True,True
1985,687,5,1,True,True
1985,688,2,0,True,False
1985,696,1,0,True,False
1985,704,1,1,True,True
1985,708,2,0,True,False
1985,709,25,7,True,True
1985,712,6,0,True,False
1985,718,1,0,True,False
1985,727,22,0,True,False
1985,728,28,0,True,False
1985,729,28,0,True,False
1985,730,12,0,True,False
1985,731,11,0,True,False
1985,732,2,1,True,True
1985,733,1,0,True,False
1985,741,21,7,True,True
1985,753,4,2,True,True
1985,761,24,0,True,False
1985,764,3,0,True,False
1985,766,28,0,True,False
1985,781,4,0,True,False
1985,782,6,1,True,True
1985,786,25,7,True,True
1985,794,3,2,True,True
1985,795,17,4,True,True
1986,1,1,0,True,False
1986,2,1,0,True,False
1986,6,1,0,True,False
1986,7,1,0,True,False
1986,9,1,0,True,False
1986,15,1,0,True,False
