year,classifier_index,match_count,fire_count,matched,fired
1983,12,1,0,True,False
1983,33,2,0,True,False
1983,40,2,0,True,False
1983,41,3,0,True,False
1983,42,3,0,True,False
1983,44,4,0,True,False
1983,73,5,0,True,False
1983,89,5,0,True,False
1983,93,1,0,True,False
1983,99,3,0,True,False
1983,100,2,0,True,False
1983,109,1,0,True,False
1983,126,1,0,True,False
1983,127,1,0,True,False
1983,137,2,0,True,False
1983,151,5,0,True,False
1983,161,3,0,True,False
1983,165,1,1,True,True
1983,173,4,0,True,False
1983,196,3,0,True,False
1983,201,1,0,True,False
1983,202,2,0,True,False
1983,222,6,0,True,False
1983,231,3,0,True,False
1983,237,1,0,True,False
1983,238,1,0,True,False
1983,264,2,2,True,True
1983,267,28,2,True,True
1983,285,3,1,True,True
1983,290,28,2,True,True
1983,300,25,0,True,False
1983,329,2,0,True,False
1983,330,4,0,True,False
1983,339,27,0,True,False
1983,366,28,2,True,True
1983,381,19,0,True,False
1983,385,1,0,True,False
1983,415,1,0,True,False
1983,432,5,0,True,False
1983,435,5,3,True,True
1983,438,5,0,True,False
1983,439,1,0,True,False
1983,460,4,0,True,False
1983,468,6,0,True,False
1983,469,6,0,True,False
1983,473,2,0,True,False
1983,493,5,0,True,False
1983,494,5,0,True,False
1983,514,2,0,True,False
1983,540,23,0,True,False
1983,546,26,26,True,True
1983,547,27,0,True,False
1983,548,2,0,True,False
1983,550,2,0,True,False
1983,553,5,0,True,False
1983,554,6,0,True,False
1983,555,3,1,True,True
1983,557,2,2,True,True
1983,564,1,0,True,False
1983,579,4,0,True,False
1983,580,2,0,True,False
1983,584,2,0,True,False
1983,587,24,0,True,False
1983,593,3,1,True,True
1983,602,3,3,True,True
1983,611,28,2,True,True
1983,615,2,0,True,False
1983,616,1,0,True,False
1983,619,2,0,True,False
1983,620,3,0,True,False
1983,623,21,0,True,False
1983,633,1,0,True,False
1983,635,15,0,True,False
1983,644,4,0,True,False
1983,646,2,0,True,False
1983,652,23,0,True,False
1983,653,23,0,True,False
1983,654,4,1,True,True
1983,656,1,0,True,False
1983,658,24,24,True,True
1983,659,4,4,True,True
1983,671,2,0,True,False
1983,680,2,0,True,False
1983,682,27,0,True,False
1983,684,5,5,True,True
1983,687,1,0,True,False
1983,689,25,25,True,True
1983,691,4,0,True,False
1983,692,2,0,True,False
1983,693,19,0,True,False
1983,695,3,2,True,True
1983,699,25,0,True,False
1983,706,1,0,True,False
1983,707,2,2,True,True
1983,708,2,2,True,True
1983,709,19,0,True,False
1983,711,1,0,True,False
1983,714,1,0,True,False
