year,classifier_index,match_count,fire_count,matched,fired
1983,0,11,0,True,False
1983,14,1,0,True,False
1983,25,1,1,True,True
1983,26,1,0,True,False
1983,27,3,0,True,False
1983,32,1,0,True,False
1983,48,1,0,True,False
1983,49,1,0,True,False
1983,68,1,0,True,False
1983,94,4,0,True,False
1983,128,1,0,True,False
1983,136,3,0,True,False
1983,150,4,0,True,False
1983,153,1,0,True,False
1983,156,2,1,True,True
1983,157,1,0,True,False
1983,158,2,0,True,False
1983,167,3,0,True,False
1983,192,3,0,True,False
1983,199,4,0,True,False
1983,209,3,0,True,False
1983,213,1,0,True,False
1983,231,27,0,True,False
1983,238,3,0,True,False
1983,280,21,0,True,False
1983,281,17,0,True,False
1983,289,27,0,True,False
1983,294,3,0,True,False
1983,301,3,0,True,False
1983,302,2,1,True,True
1983,359,27,0,True,False
1983,364,27,27,True,True
1983,373,4,1,True,True
1983,377,1,0,True,False
1983,381,20,0,True,False
1983,391,1,0,True,False
1983,392,1,0,True,False
1983,393,1,0,True,False
1983,398,1,0,True,False
1983,426,1,0,True,False
1983,427,1,0,True,False
1983,430,2,2,True,True
1983,431,3,0,True,False
1983,434,2,0,True,False
1983,439,4,1,True,True
1983,442,1,1,True,True
1983,447,4,3,True,True
1983,451,4,0,True,False
1983,452,1,0,True,False
1983,453,5,0,True,False
1983,465,4,3,True,True
1983,466,3,0,True,False
1983,471,3,0,True,False
1983,473,26,0,True,False
1983,477,2,0,True,False
1983,489,27,0,True,False
1983,491,2,0,True,False
1983,494,6,0,True,False
1983,497,1,0,True,False
1983,498,4,0,True,False
1983,500,28,1,True,True
1983,501,3,0,True,False
1983,507,1,1,True,True
1983,510,3,0,True,False
1983,514,1,0,True,False
1983,518,4,0,True,False
1983,523,2,0,True,False
1983,532,21,0,True,False
1983,535,1,0,True,False
1983,537,5,0,True,False
1983,548,1,0,True,False
1983,549,1,0,True,False
1983,559,3,0,True,False
1983,561,28,1,True,True
1983,563,18,0,True,False
