year,classifier_index,match_count,fire_count,matched,fired
1983,0,1,0,True,False
1983,1,1,0,True,False
1983,4,1,0,True,False
1983,5,1,0,True,False
1983,11,1,0,True,False
1983,13,3,0,True,False
1983,14,1,0,True,False
1983,19,27,0,True,False
1983,57,3,0,True,False
1983,58,4,0,True,False
1983,71,3,0,True,False
1983,72,3,0,True,False
1983,74,1,0,True,False
1983,75,1,0,True,False
1983,86,1,0,True,False
1983,88,2,0,True,False
1983,107,4,0,True,False
1983,112,1,0,True,False
1983,135,3,0,True,False
1983,161,2,1,True,True
1983,177,1,0,True,False
1983,183,1,0,True,False
1983,220,3,0,True,False
1983,229,2,0,True,False
1983,237,2,0,True,False
1983,241,27,27,True,True
1983,247,2,0,True,False
1983,258,1,0,True,False
1983,261,1,0,True,False
1983,268,1,0,True,False
1983,269,1,0,True,False
1983,273,27,27,True,True
1983,297,1,0,True,False
1983,298,1,0,True,False
1983,302,5,0,True,False
1983,313,1,0,True,False
1983,318,27,27,True,True
1983,319,26,26,True,True
1983,326,1,0,True,False
1983,333,27,27,True,True
1983,334,3,0,True,False
1983,335,2,2,True,True
1983,340,3,0,True,False
1983,353,2,0,True,False
1983,354,2,0,True,False
1983,355,6,0,True,False
1983,358,2,0,True,False
1983,359,1,0,True,False
1983,360,3,0,True,False
1983,363,2,1,True,True
1983,366,8,0,True,False
1983,371,27,0,True,False
1983,387,1,0,True,False
1983,417,1,0,True,False
1983,421,2,0,True,False
1983,437,4,3,True,True
1983,438,3,0,True,False
1983,447,25,25,True,True
1983,461,5,0,True,False
1983,464,7,0,True,False
1983,465,6,0,True,False
1983,475,27,0,True,False
1983,476,2,1,True,True
1983,479,4,0,True,False
1983,480,3,0,True,False
1983,483,5,0,True,False
1983,494,27,27,True,True
1983,497,1,0,True,False
1983,515,6,4,True,True
1983,519,27,0,True,False
1983,527,2,0,True,False
1983,536,28,0,True,False
1983,542,5,0,True,False
1983,544,2,0,True,False
1983,549,1,0,True,False
1983,557,1,0,True,False
1983,558,1,0,True,False
1983,573,3,0,True,False
1983,578,2,0,True,False
1983,579,1,0,True,False
1983,580,2,0,True,False
1983,588,3,2,True,True
1983,589,3,2,True,True
1983,591,28,0,True,False
1983,597,3,3,True,True
1983,603,3,0,True,False
1983,606,22,0,True,False
1983,608,27,0,True,False
1983,609,28,0,True,False
1983,610,1,0,True,False
1983,613,3,0,True,False
1983,615,2,0,True,False
1983,619,19,0,True,False
1983,620,22,0,True,False
1983,623,3,0,True,False
1983,625,3,0,True,False
1983,626,6,0,True,False
1983,627,6,0,True,False
